time,Pos_x,Pos_y,GT_x,GT_y,GT_alpha,GT_Kr,GT_v,EKF_x,EKF_y,EKF_alpha,EKF_Kr,EKF_v
32.7,-10.27780689195741,-5.289720070023876,-10.127041479425198,-5.361332216271562,0.6199999999999997,0.0,2.0,-10.157975649620527,-5.282537363088568,0.6604731663971453,0.014723805070153636,2.0992191792722013
32.800000000000004,-10.244320031757772,-5.187528594598797,-10.24324851153266,-5.198556524939056,0.6199999999999997,0.0,2.0,-10.270611118557426,-5.144135922113551,0.6669305869954554,0.016062158707219644,2.0252666004618507
32.9,-10.409906570246743,-5.161712258132468,-10.35945554364012,-5.035780833606549,0.6199999999999997,0.0,2.0,-10.403503446706676,-5.054693798254048,0.7318591606195833,0.04273570921683738,1.904770275037037
33.0,-10.308618512861203,-4.9736878516550895,-10.47566257574758,-4.873005142274042,0.6199999999999997,0.0,2.0,-10.44337851971153,-4.934996119226296,0.6670183441005595,0.011675926790550187,1.7375126010902577
33.1,-10.671744080518266,-4.647437583963683,-10.591869607855042,-4.710229450941536,0.6199999999999997,0.0,2.0,-10.59758606826094,-4.740474746475988,0.6708645168038977,0.011985788383319698,1.9114058985062672
33.2,-10.820007918820394,-4.544789557537954,-10.708076639962504,-4.547453759609029,0.6199999999999997,0.0,2.0,-10.756638339325287,-4.5732261230175855,0.7009310696021827,0.02379178767540966,2.0017858869375105
33.300000000000004,-10.861845017087049,-4.280820007186372,-10.824283672069964,-4.384678068276522,0.6199999999999997,0.0,2.0,-10.875546852279216,-4.3659358676899105,0.6502582543438593,-0.0004218235351382167,2.0851282040836643
33.4,-11.173858052686224,-4.250088696026687,-10.940490704177424,-4.221902376944016,0.6199999999999997,0.0,2.0,-11.070998919044117,-4.221341612452435,0.7394400499124402,0.03794409823330999,2.1463017864619247
33.5,-11.000702948100953,-4.172129040186709,-11.056697736284884,-4.059126685611509,0.6199999999999997,0.0,2.0,-11.130430350088613,-4.102992559086439,0.6944828344382674,0.015827448824910204,1.946538933001381
33.6,-11.198263972602168,-3.659215201979812,-11.172904768392346,-3.896350994279002,0.6199999999999997,0.0,2.0,-11.229359485407247,-3.8374307935802254,0.5759410094499475,-0.03738739818575432,2.1155386340387823
33.7,-11.186695000317036,-3.5073465826378465,-11.289111800499809,-3.733575302946496,0.6199999999999997,0.0,2.0,-11.279152182670929,-3.5979562169541333,0.4511897298281114,-0.08796543830718695,2.1385555111581915
33.800000000000004,-11.507106849568029,-3.533232155706329,-11.405318832607268,-3.570799611613989,0.6199999999999997,0.0,2.0,-11.428663222585389,-3.457680729743195,0.531136889484768,-0.04540013984205862,2.106830926208896
33.9,-11.473823270886117,-3.4762205941322777,-11.521525864714729,-3.408023920281482,0.6199999999999997,0.0,2.0,-11.513467340254701,-3.3542008518943858,0.5535712332548333,-0.03293296320505669,1.9243297248615208
34.0,-11.764965885811373,-3.132770196192757,-11.63773289682219,-3.2452482289489755,0.6199999999999997,0.0,2.0,-11.673724504904593,-3.1693741085694,0.5967806187214025,-0.010541121575555746,2.03908870191667
34.1,-11.69537350250493,-3.1161237659889487,-11.75393992892965,-3.0824725376164688,0.6199999999999997,0.0,2.0,-11.752553846448516,-3.0451338167578066,0.5875619188934809,-0.01429970151068919,1.906608456870695
34.2,-11.870803977356925,-3.0435760660034674,-11.870146961037111,-2.919696846283962,0.6199999999999997,0.0,2.0,-11.864347814935492,-2.9480258695591246,0.6361192871459712,0.007531638759489968,1.7939711842297812
34.300000000000004,-11.99169318699073,-2.811981777185128,-11.986353993144572,-2.7569211549514554,0.6199999999999997,0.0,2.0,-11.978993014603395,-2.806973659219665,0.6486782616705667,0.012417828290156788,1.7983317305677642
34.4,-11.939877877435665,-2.610547310438529,-12.102561025252031,-2.5941454636189487,0.6199999999999997,0.0,2.0,-12.030766133124,-2.643198181034532,0.5734660428492548,-0.021275110876401042,1.76032008895827
34.5,-12.256438285086915,-2.2898904943938323,-12.218768057359494,-2.431369772286442,0.6199999999999997,0.0,2.0,-12.17635021523319,-2.416196341507074,0.5645633254977939,-0.023193456045489256,1.9786825322711274
34.6,-12.505202726102182,-2.141330478501324,-12.334975089466957,-2.2685940809539358,0.6199999999999997,0.0,2.0,-12.368563699889645,-2.208007378244938,0.6249211182875752,0.005379904195954757,2.169741413941906
34.7,-12.411582904893304,-2.2394758047053425,-12.451182121574416,-2.1058183896214286,0.6199999999999997,0.0,2.0,-12.464272850528411,-2.1127114151875155,0.6528313744807595,0.01666271317359677,1.9733032241219848
34.800000000000004,-12.627817406487964,-1.9477489729692,-12.567389153681876,-1.9430426982889215,0.6199999999999997,0.0,2.0,-12.601475190319938,-1.953181683527058,0.6726053549258542,0.023767986930859825,2.002124649551181
34.9,-12.647238178194948,-1.6518579189149454,-12.683596185789336,-1.7802670069564148,0.6199999999999997,0.0,2.0,-12.693303760926963,-1.739078100091165,0.5980013367220858,-0.010750372838518728,2.0636567240278554
35.0,-12.90571179410617,-1.669265820114467,-12.799803217896798,-1.617491315623908,0.6199999999999997,0.0,2.0,-12.849189992697722,-1.6091502806843159,0.668974653988345,0.02104960658738534,2.0408506504575485
35.1,-12.498892746079596,-1.251727310498591,-12.91601025000426,-1.454715624291401,0.6199999999999997,0.0,2.0,-12.782374421245772,-1.3661705771214443,0.4056708833651696,-0.09526004993162765,1.9257167516436542
35.2,-12.89437217499954,-0.9529222183022652,-13.03221728211172,-1.291939932958894,0.6199999999999997,0.0,2.0,-12.870602400511574,-1.0975229716058805,0.33538078466916266,-0.11680126089248503,2.123449230754958
35.300000000000004,-13.239511092265264,-0.7337937575742332,-13.14842431421918,-1.1291642416263872,0.6199999999999997,0.0,2.0,-13.057940962694971,-0.8368398726133518,0.406731259172303,-0.07182021584088749,2.37273263919013
35.4,-12.960649446872209,-0.8615276864070532,-13.264631346326642,-0.9663885502938804,0.6199999999999997,0.0,2.0,-13.077267832584258,-0.7112243919016936,0.35942374010783845,-0.08841887224184142,2.102227234446531
35.5,-13.317787055217952,-0.820785945629648,-13.380838378434104,-0.8036128589613736,0.6199999999999997,0.0,2.0,-13.225164683344067,-0.6384387129642196,0.49716503149053914,-0.023398394149318755,1.9037819536494407
35.6,-13.521835514909816,-0.5231620069145794,-13.497045410541563,-0.6408371676288668,0.6199999999999997,0.0,2.0,-13.398793628621476,-0.49396297001430506,0.6019238978255549,0.02447128493252814,1.9380393163613783
35.7,-13.732011632751751,-0.4540753170850141,-13.613252442649024,-0.47806147629636,0.6199999999999997,0.0,2.0,-13.59774300440072,-0.382992893472308,0.7394414443757015,0.08217895600611577,1.9383985039398797
35.800000000000004,-13.824496808540532,-0.2545824652807995,-13.729459474756483,-0.3152857849638532,0.6199999999999997,0.0,2.0,-13.76618340280576,-0.24615376185642374,0.801732022661263,0.10216554512786062,1.9755514145492359
35.9,-13.897447994262196,-0.169129396990628,-13.845666506863946,-0.1525100936313463,0.6199999999999997,0.0,2.0,-13.904347532214993,-0.13198990364210572,0.8361286681790845,0.10877816078129555,1.9274194819749129
36.0,-13.895935763656684,-0.0037922369432257,-13.961873538971409,0.0102655977011604,0.6199999999999997,0.0,2.0,-13.987586797940864,-0.0023022382155580266,0.7954795623578821,0.08340494795427311,1.8338419373260897
36.1,-14.273628218873982,0.5709082031634308,-14.078080571078868,0.1730412890336673,0.6199999999999997,0.0,2.0,-14.178204576544994,0.2955072912896741,0.7230275524179378,0.03979513576414765,2.2189417775786264
36.2,-14.217338565100372,0.360005071295328,-14.194287603186329,0.3358169803661741,0.6199999999999997,0.0,2.0,-14.282692304726774,0.4233298598775447,0.7230918064560723,0.037626326821826296,2.0853782458601184
36.3,-13.998081778685869,0.7536704436656778,-14.31049463529379,0.4985926716986809,0.6199999999999997,0.0,2.0,-14.246930376079593,0.6537996546793334,0.49557341916455133,-0.06197292825280632,1.9418321657353794
